videoId,title,metaData
4dEhQuTNS8E,Tutorial Membuat Desain Kemasan Produk dengan Coreldraw x7,"{'kind': 'youtube#searchResult', 'etag': 'PZ00d0M9WH1rOVRpf49jfVHtpVU', 'id': {'kind': 'youtube#video', 'videoId': '4dEhQuTNS8E'}, 'snippet': {'publishedAt': '2021-10-16T09:19:20Z', 'channelId': 'UCwhKPMWMJmu3JG8QiVUp6OQ', 'title': 'Tutorial Membuat Desain Kemasan Produk dengan Coreldraw x7', 'description': 'vidio ini berisi tentang cara membuat desain kemasan makanan dengan aplikasi coreldraw x7 #desainkemasan #coreldraw ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/4dEhQuTNS8E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4dEhQuTNS8E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4dEhQuTNS8E/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Mafaza Studio', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-16T09:19:20Z'}}"
wRo4t8eMJ2s,Tutorial Desain Kemasan Produk menggunakan Coreldraw,"{'kind': 'youtube#searchResult', 'etag': '-mFgTtjI181CmwVU9KdTGPB3Dyg', 'id': {'kind': 'youtube#video', 'videoId': 'wRo4t8eMJ2s'}, 'snippet': {'publishedAt': '2020-07-27T23:00:36Z', 'channelId': 'UCISCAUrBEQ7MAL4jjYJ840A', 'title': 'Tutorial Desain Kemasan Produk menggunakan Coreldraw', 'description': 'Tutorial desain kemasan produk menggunakan corel draw di video kali ini sya membuat tutorial desain kemasan produk kopi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/wRo4t8eMJ2s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/wRo4t8eMJ2s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/wRo4t8eMJ2s/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ilham Amir88', 'liveBroadcastContent': 'none', 'publishTime': '2020-07-27T23:00:36Z'}}"
sHZ1eZlT97E,Pengenalan Desain Kemasan &amp; Foto Produk UMKM UPPKS Joyotakan RW V,"{'kind': 'youtube#searchResult', 'etag': 'NRVu7I0FJtbP3I023HqoFu9ZBxc', 'id': {'kind': 'youtube#video', 'videoId': 'sHZ1eZlT97E'}, 'snippet': {'publishedAt': '2021-07-15T07:21:45Z', 'channelId': 'UCCp3jmzov_tbTWLvHoD2z2w', 'title': 'Pengenalan Desain Kemasan &amp; Foto Produk UMKM UPPKS Joyotakan RW V', 'description': 'Pengenalan Desain Kemasan & Foto Produk UMKM UPPKS Joyotakan RWV, Hari / Tanggal : Kamis, 15 Juli 2021 Tujuan Materi: ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/sHZ1eZlT97E/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/sHZ1eZlT97E/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/sHZ1eZlT97E/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KKN Nusantara UKDW 2021 Kelompok 74', 'liveBroadcastContent': 'none', 'publishTime': '2021-07-15T07:21:45Z'}}"
jYHLb_BTBf8,Kelas UMKM - Desain Kemasan,"{'kind': 'youtube#searchResult', 'etag': '71EM_X_gVuM6ZgammIDZRsEMioA', 'id': {'kind': 'youtube#video', 'videoId': 'jYHLb_BTBf8'}, 'snippet': {'publishedAt': '2021-08-29T13:30:57Z', 'channelId': 'UCgrH9fgEfua7zyWP84XuToQ', 'title': 'Kelas UMKM - Desain Kemasan', 'description': 'Haaaiii.... Selamat datang sahabat Hagia Kamu tertarik dengan Kelas UMKM tentang Desain Kemasan ini? Yuk simak terus ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/jYHLb_BTBf8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jYHLb_BTBf8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jYHLb_BTBf8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hagia Training Center', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-29T13:30:57Z'}}"
jwTPRkIdJuI,Desain Standing Pouch untuk UMKM menggunakan PhotoShop &amp; CorelDraw - #Desain Coreldraw &amp; Photoshop,"{'kind': 'youtube#searchResult', 'etag': 'HLQcaLwFGuX6wkBoxiyr6eKUQvA', 'id': {'kind': 'youtube#video', 'videoId': 'jwTPRkIdJuI'}, 'snippet': {'publishedAt': '2021-09-09T23:00:12Z', 'channelId': 'UC0gynsx6y4IhgLFSJIMgjPQ', 'title': 'Desain Standing Pouch untuk UMKM menggunakan PhotoShop &amp; CorelDraw - #Desain Coreldraw &amp; Photoshop', 'description': 'Edisi kali ini kita akan mendesain Standing Pouch Produk UMKM menggunakan PhotoShop & CorelDraw ,semoga menjadi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/jwTPRkIdJuI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/jwTPRkIdJuI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/jwTPRkIdJuI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Tri Media Creative', 'liveBroadcastContent': 'none', 'publishTime': '2021-09-09T23:00:12Z'}}"
ZIWySJY5cH4,Cara Membuat Desain kemasan Standing Pouch | Coreldraw Tutorial,"{'kind': 'youtube#searchResult', 'etag': 'z_A9PRLFB9wbg-cPOxdTk9g0nus', 'id': {'kind': 'youtube#video', 'videoId': 'ZIWySJY5cH4'}, 'snippet': {'publishedAt': '2021-10-06T05:26:45Z', 'channelId': 'UCwhKPMWMJmu3JG8QiVUp6OQ', 'title': 'Cara Membuat Desain kemasan Standing Pouch | Coreldraw Tutorial', 'description': 'tutorial cara membuat desain pada kemasan makanan yang diaplikasikan ke standing pouch dengan mengguanakan Coreldraw ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ZIWySJY5cH4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZIWySJY5cH4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZIWySJY5cH4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Mafaza Studio', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-06T05:26:45Z'}}"
H3pzN6wFEPo,desain kemasan produk UMKM Batagor jokam,"{'kind': 'youtube#searchResult', 'etag': 'KxIrHQmqDOPra2rZJJ9CQoDoKnE', 'id': {'kind': 'youtube#video', 'videoId': 'H3pzN6wFEPo'}, 'snippet': {'publishedAt': '2022-03-29T00:38:27Z', 'channelId': 'UCgx19ATc4F009oRHLCKw0Kw', 'title': 'desain kemasan produk UMKM Batagor jokam', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/H3pzN6wFEPo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/H3pzN6wFEPo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/H3pzN6wFEPo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Faiz Indrt', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-29T00:38:27Z'}}"
ZlIfDgwnuj0,Desain Kemasan Produk UMKM Bolen Pisang,"{'kind': 'youtube#searchResult', 'etag': 'JK-EhUbAiUNowQjfO3M7hZhbG7M', 'id': {'kind': 'youtube#video', 'videoId': 'ZlIfDgwnuj0'}, 'snippet': {'publishedAt': '2022-03-29T14:29:04Z', 'channelId': 'UCJvn3ojaDlaCNwHovtquZNQ', 'title': 'Desain Kemasan Produk UMKM Bolen Pisang', 'description': 'ukkmultimediasmaknam #smkn6sukoharjo.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ZlIfDgwnuj0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ZlIfDgwnuj0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ZlIfDgwnuj0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rizqi Khoirun Nisa', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-29T14:29:04Z'}}"
76WRva4KdZE,Dapet Client Nih! Ngedesain Logo &amp; Packaging utk UMKM Abon BALI,"{'kind': 'youtube#searchResult', 'etag': 'vQDpKJtCENL3q_M4XQaIHgjuDYA', 'id': {'kind': 'youtube#video', 'videoId': '76WRva4KdZE'}, 'snippet': {'publishedAt': '2021-07-05T12:00:02Z', 'channelId': 'UCI0B4AFQB95jymVw5MPwmVA', 'title': 'Dapet Client Nih! Ngedesain Logo &amp; Packaging utk UMKM Abon BALI', 'description': 'Follow IG → https://instagram.com/riopurbaid Follow TT → https://www.tiktok.com/@riopurbaaaid SUBSCRIBE channel Riopurba ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/76WRva4KdZE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/76WRva4KdZE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/76WRva4KdZE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rio Purba', 'liveBroadcastContent': 'none', 'publishTime': '2021-07-05T12:00:02Z'}}"
aCEJUHGuCUw,Desain kemasan produk UMKM kripik singkong,"{'kind': 'youtube#searchResult', 'etag': 'JnLbIzCW6l4o1bSnqlq-c7X8xxQ', 'id': {'kind': 'youtube#video', 'videoId': 'aCEJUHGuCUw'}, 'snippet': {'publishedAt': '2022-03-29T04:27:14Z', 'channelId': 'UCcuPaI9cirmzJ9gyHwu093w', 'title': 'Desain kemasan produk UMKM kripik singkong', 'description': 'ukk multimedia smaknam #smkn 6 Sukoharjo.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/aCEJUHGuCUw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/aCEJUHGuCUw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/aCEJUHGuCUw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rafi Bayu', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-29T04:27:14Z'}}"
kNmYtYa7v8I,CARA DESIGN KEMASAN/PACKAGING DENGAN CORELDRAW DAN PHOTOSHOP,"{'kind': 'youtube#searchResult', 'etag': 'GtsQlmiqiUKLkqfFzxF6BzFEdVg', 'id': {'kind': 'youtube#video', 'videoId': 'kNmYtYa7v8I'}, 'snippet': {'publishedAt': '2020-04-20T15:15:34Z', 'channelId': 'UCB4zZoTX1daNdhZExyOB21A', 'title': 'CARA DESIGN KEMASAN/PACKAGING DENGAN CORELDRAW DAN PHOTOSHOP', 'description': 'Di video pertama ini aku akan share kepada kalian bagaimana cara mendesign kemasan atau packaging agar terlihat bagus dan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/kNmYtYa7v8I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/kNmYtYa7v8I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/kNmYtYa7v8I/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'tools torial', 'liveBroadcastContent': 'none', 'publishTime': '2020-04-20T15:15:34Z'}}"
yYuSdZytIAY,"Lhaaaiki...!! MDP Packaging Jakarta, Jasa Pelayanan Pembuatan Desain Kemasan Produk UMKM Terbaik","{'kind': 'youtube#searchResult', 'etag': 'dvWdstdgykHdlx5SB_BYJvAS1Ac', 'id': {'kind': 'youtube#video', 'videoId': 'yYuSdZytIAY'}, 'snippet': {'publishedAt': '2022-03-03T06:25:11Z', 'channelId': 'UC_gNabqHB3HhtAJs53B1ItQ', 'title': 'Lhaaaiki...!! MDP Packaging Jakarta, Jasa Pelayanan Pembuatan Desain Kemasan Produk UMKM Terbaik', 'description': 'Lhaaaiki...!!! MDP Packaging, Jasa Pelayanan Pembuatan Desain Kemasan Produck UMKM ✓ Bagi anda yang memiliki ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/yYuSdZytIAY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yYuSdZytIAY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yYuSdZytIAY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rachman Polalo', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-03T06:25:11Z'}}"
vzaLzBhD3wQ,Klinik UMKM Ademos - Konsultasi Desain Kemasan,"{'kind': 'youtube#searchResult', 'etag': '7sjWtfFjyNFCH7WwRZqBADWC3xs', 'id': {'kind': 'youtube#video', 'videoId': 'vzaLzBhD3wQ'}, 'snippet': {'publishedAt': '2022-05-11T05:00:27Z', 'channelId': 'UCn2ZHRuHRVcy62ZO8pU98mw', 'title': 'Klinik UMKM Ademos - Konsultasi Desain Kemasan', 'description': 'Klinik UMKM Ademos - Konsultasi Desain Kemasan.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/vzaLzBhD3wQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/vzaLzBhD3wQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/vzaLzBhD3wQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Ademos Indonesia', 'liveBroadcastContent': 'none', 'publishTime': '2022-05-11T05:00:27Z'}}"
x4sLEWgtbRY,Desain Kemasan Umkm Cimol || Rani anggraini ••• #ukkmultimediasmaknam #smkn6sukoharjo,"{'kind': 'youtube#searchResult', 'etag': 'a1rMxeTkPwRa_6OSoA45eGTt-ps', 'id': {'kind': 'youtube#video', 'videoId': 'x4sLEWgtbRY'}, 'snippet': {'publishedAt': '2022-03-30T13:12:49Z', 'channelId': 'UCGuR7FpTptVsBE0Rq3nwR3g', 'title': 'Desain Kemasan Umkm Cimol || Rani anggraini ••• #ukkmultimediasmaknam #smkn6sukoharjo', 'description': 'Tugas membuat kemasan Umkm sekitar. #ukkmultimediasmaknam #smkn6sukoharjo.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/x4sLEWgtbRY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/x4sLEWgtbRY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/x4sLEWgtbRY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'ranii anggraini', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-30T13:12:49Z'}}"
k1yqkNdd4EM,Desain Kemasan Produk UMKM Cireng Isi,"{'kind': 'youtube#searchResult', 'etag': 'doP_W4PNfhAA5BkhLZ5mfs4bBcE', 'id': {'kind': 'youtube#video', 'videoId': 'k1yqkNdd4EM'}, 'snippet': {'publishedAt': '2022-03-28T05:25:20Z', 'channelId': 'UC0cR6yFbzqbcYoA6cH5Yypg', 'title': 'Desain Kemasan Produk UMKM Cireng Isi', 'description': 'smkn6sukoharjo.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/k1yqkNdd4EM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/k1yqkNdd4EM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/k1yqkNdd4EM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dina Dwi iswari', 'liveBroadcastContent': 'none', 'publishTime': '2022-03-28T05:25:20Z'}}"
e1e9VKgj8ZM,Cara Membuat Desain Kemasan Produk Snack Makaroni Untuk UMKM,"{'kind': 'youtube#searchResult', 'etag': 'wSygyDOcpHiaXYo81KEHk55haLw', 'id': {'kind': 'youtube#video', 'videoId': 'e1e9VKgj8ZM'}, 'snippet': {'publishedAt': '2021-08-04T22:30:28Z', 'channelId': 'UCnXJXvE5ptL1YnHDl8Oyt_g', 'title': 'Cara Membuat Desain Kemasan Produk Snack Makaroni Untuk UMKM', 'description': 'Divideo kali ini saya akan sedikit sharing bagaimana cara membuat desain kemasan produk snack makaroni. Kali ini proses ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/e1e9VKgj8ZM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/e1e9VKgj8ZM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/e1e9VKgj8ZM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hands Risete', 'liveBroadcastContent': 'none', 'publishTime': '2021-08-04T22:30:28Z'}}"
_yvn2pj89RU,Cara membuat desain kemasan makanan ringan dengan Adobe Illustrator,"{'kind': 'youtube#searchResult', 'etag': 'JSN69JNFBDmrU4F_utkPmnIcvg4', 'id': {'kind': 'youtube#video', 'videoId': '_yvn2pj89RU'}, 'snippet': {'publishedAt': '2021-03-25T05:00:07Z', 'channelId': 'UCWmWJEAVruf-vaY4AlKHxVA', 'title': 'Cara membuat desain kemasan makanan ringan dengan Adobe Illustrator', 'description': 'Hai semua, di video kali ini saya mengajak kalian untuk membuat sebuah desain kemasan snack sederhana dengan adobe ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/_yvn2pj89RU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_yvn2pj89RU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_yvn2pj89RU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Nodbeen', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-25T05:00:07Z'}}"
9JfLOMYdhqE,Cara Membuat Desain Kemasan Produk di Canva,"{'kind': 'youtube#searchResult', 'etag': '-8UMJsNdVkrccEuhalxYq70D__8', 'id': {'kind': 'youtube#video', 'videoId': '9JfLOMYdhqE'}, 'snippet': {'publishedAt': '2021-11-13T02:03:08Z', 'channelId': 'UC2uMWeuLFnsmIUxs_byXSoA', 'title': 'Cara Membuat Desain Kemasan Produk di Canva', 'description': 'Hai gays welcome back to my channel ✨ Di video kali ini aku berbagi cara membuat Desain Kemasan di aplikasi Canva. Mau tau ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/9JfLOMYdhqE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/9JfLOMYdhqE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/9JfLOMYdhqE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Sri Nita', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-13T02:03:08Z'}}"
LIzRPMrNgLM,Cara Membuat Desain Kemasan Produk Roti atau Kue Dengan Adobe Illustrator dan Adobe Photoshop,"{'kind': 'youtube#searchResult', 'etag': 'g_1R2VC1sVF8kdrzziux1nkulJg', 'id': {'kind': 'youtube#video', 'videoId': 'LIzRPMrNgLM'}, 'snippet': {'publishedAt': '2021-11-23T23:41:33Z', 'channelId': 'UCnXJXvE5ptL1YnHDl8Oyt_g', 'title': 'Cara Membuat Desain Kemasan Produk Roti atau Kue Dengan Adobe Illustrator dan Adobe Photoshop', 'description': 'Hallo!! Di episode kali ini saya akan sedikit sharing bagaimana cara membuat desain kemasan produk roti dengan adobe ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/LIzRPMrNgLM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LIzRPMrNgLM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LIzRPMrNgLM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Hands Risete', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-23T23:41:33Z'}}"
tUYn-DhA2s0,Cara Mencari Target Market setelah Menentukan Produk!,"{'kind': 'youtube#searchResult', 'etag': 'pYdXeadeiQ3qnYS8HdZFzp8m710', 'id': {'kind': 'youtube#video', 'videoId': 'tUYn-DhA2s0'}, 'snippet': {'publishedAt': '2020-08-27T10:36:05Z', 'channelId': 'UCi3SFlzMRkyqaNpQyVhvXZA', 'title': 'Cara Mencari Target Market setelah Menentukan Produk!', 'description': 'Di video ini saya membicarakan tentang bagaimana cara mencari target market setelah Anda menentukan produk Anda. Secara ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/tUYn-DhA2s0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/tUYn-DhA2s0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/tUYn-DhA2s0/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'DennySantoso', 'liveBroadcastContent': 'none', 'publishTime': '2020-08-27T10:36:05Z'}}"
TjfaddEvF50,Cara Menentukan Target Market yang Tepat Untuk Bisnis Anda,"{'kind': 'youtube#searchResult', 'etag': 'tBDYLt3_NxxxTi87W11VJ87bLSc', 'id': {'kind': 'youtube#video', 'videoId': 'TjfaddEvF50'}, 'snippet': {'publishedAt': '2019-06-08T11:26:38Z', 'channelId': 'UCi3SFlzMRkyqaNpQyVhvXZA', 'title': 'Cara Menentukan Target Market yang Tepat Untuk Bisnis Anda', 'description': 'Di video kali ini saya akan membahas cara menentukan target market yang tepat untuk bisnis Anda, apa saja yang perlu ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/TjfaddEvF50/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/TjfaddEvF50/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/TjfaddEvF50/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'DennySantoso', 'liveBroadcastContent': 'none', 'publishTime': '2019-06-08T11:26:38Z'}}"
LeIePgFDAQI,How To Identify Target Market | Target Market Examples,"{'kind': 'youtube#searchResult', 'etag': 'g-ZXBHfGQiM3D8SV08FTp_d1leU', 'id': {'kind': 'youtube#video', 'videoId': 'LeIePgFDAQI'}, 'snippet': {'publishedAt': '2019-10-29T11:00:03Z', 'channelId': 'UCKU0u3VbuYn0wD3CUr-Yn6A', 'title': 'How To Identify Target Market | Target Market Examples', 'description': ""How To Identify Target Market | Target Market Examples Click here to subscribe: https://bit.ly/2HxjQRa If you don't properly identify ..."", 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/LeIePgFDAQI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LeIePgFDAQI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LeIePgFDAQI/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Adam Erhart', 'liveBroadcastContent': 'none', 'publishTime': '2019-10-29T11:00:03Z'}}"
8cL24PusRmY,BAGAIMANA MENENTUKAN SPECIFIC WHO (TARGET MARKET) AGAR BISNIS ANDA DICARI CUSTOMER,"{'kind': 'youtube#searchResult', 'etag': 'wvEOQzPwbTbS0o0jCoWTV6wetnw', 'id': {'kind': 'youtube#video', 'videoId': '8cL24PusRmY'}, 'snippet': {'publishedAt': '2021-02-06T15:56:52Z', 'channelId': 'UCB8Ax2lYzT-QI9Bz1LFtppQ', 'title': 'BAGAIMANA MENENTUKAN SPECIFIC WHO (TARGET MARKET) AGAR BISNIS ANDA DICARI CUSTOMER', 'description': 'CoachHendraHilman\u200b\u200b #TipsBisnisSukses\u200b\u200b #CoachBisnis\u200b\u200b #Motivasi\u200b\u200b #PengembanganDiri\u200b\u200b #StrategiBisnis\u200b\u200b ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/8cL24PusRmY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8cL24PusRmY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8cL24PusRmY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'HENDRA HILMAN', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-06T15:56:52Z'}}"
cpFVbtrRklM,What is a Target Market?,"{'kind': 'youtube#searchResult', 'etag': 'DuztD_xxcXDZNyPfZnq-LNi9yKc', 'id': {'kind': 'youtube#video', 'videoId': 'cpFVbtrRklM'}, 'snippet': {'publishedAt': '2013-03-01T00:01:53Z', 'channelId': 'UCPbZX8OqxGwSa51qOWuwRfA', 'title': 'What is a Target Market?', 'description': 'What is a target market and how do you find your target market? For help with marketing your small business please visit: ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/cpFVbtrRklM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/cpFVbtrRklM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/cpFVbtrRklM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Summer Alexander', 'liveBroadcastContent': 'none', 'publishTime': '2013-03-01T00:01:53Z'}}"
ESH4i6QLFfA,Belajar tentang Apa Itu Target Market dan Cara Menentukannya!,"{'kind': 'youtube#searchResult', 'etag': 'zaNHQpCT3AeY30-3NlGjoYDZOsc', 'id': {'kind': 'youtube#video', 'videoId': 'ESH4i6QLFfA'}, 'snippet': {'publishedAt': '2021-10-20T03:00:05Z', 'channelId': 'UC0LNEqk7kPHAJ7FgwBSbb9w', 'title': 'Belajar tentang Apa Itu Target Market dan Cara Menentukannya!', 'description': 'Belajar tentang apa itu Target Market dan Cara menentukannya! Setiap bisnis tentu harus memahami dengan jelas siapa target ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/ESH4i6QLFfA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ESH4i6QLFfA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ESH4i6QLFfA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Social Media Marketer', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-20T03:00:05Z'}}"
