videoId,title,metaData
D0R2l6hUeto,"yang mau kerja di bidang QUALITY CONTROL QC wajib tau Ini, agar tidak salah memilih pekerjaan","{'kind': 'youtube#searchResult', 'etag': 'yqjM9gWNleF1cuC75sKLQ2ZXbZg', 'id': {'kind': 'youtube#video', 'videoId': 'D0R2l6hUeto'}, 'snippet': {'publishedAt': '2021-10-07T01:09:33Z', 'channelId': 'UC8C3tWOxNmh0AF_Gd_j_bWg', 'title': 'yang mau kerja di bidang QUALITY CONTROL QC wajib tau Ini, agar tidak salah memilih pekerjaan', 'description': 'Hello guys, welcome to back channel youtube rifasan aka Video kali ini kita mau membahas tentang, seperti apakah kerja ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/D0R2l6hUeto/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/D0R2l6hUeto/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/D0R2l6hUeto/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Rifasan Aka', 'liveBroadcastContent': 'none', 'publishTime': '2021-10-07T01:09:33Z'}}"
N2CbwmPfoKg,Analisis Quality Control SevenTools UMKM Keju Lasi.,"{'kind': 'youtube#searchResult', 'etag': 'm9JpPZ5WPsWzsKSObj4VN_7Oez8', 'id': {'kind': 'youtube#video', 'videoId': 'N2CbwmPfoKg'}, 'snippet': {'publishedAt': '2020-05-14T15:11:12Z', 'channelId': 'UCktnfBg08auWlcC3HItAz1A', 'title': 'Analisis Quality Control SevenTools UMKM Keju Lasi.', 'description': 'Nama : Putri Habibah Bp : 1810552028 M3 Tugas Besar Manajemen Operasi.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/N2CbwmPfoKg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/N2CbwmPfoKg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/N2CbwmPfoKg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Putri Habibah', 'liveBroadcastContent': 'none', 'publishTime': '2020-05-14T15:11:12Z'}}"
nGKPf0GMFK8,Tugas Total Quality Control - Kunjungan observasi umkm,"{'kind': 'youtube#searchResult', 'etag': 'XQ0PrqFMeVfIU6zK_CiQZEP9U-Y', 'id': {'kind': 'youtube#video', 'videoId': 'nGKPf0GMFK8'}, 'snippet': {'publishedAt': '2021-10-30T10:31:28Z', 'channelId': 'UCjEHpvyoxRQJFz5Jy-zJGJQ', 'title': 'Tugas Total Quality Control - Kunjungan observasi umkm', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/nGKPf0GMFK8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nGKPf0GMFK8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nGKPf0GMFK8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': ""Nurul Sa'adaturrifni"", 'liveBroadcastContent': 'none', 'publishTime': '2021-10-30T10:31:28Z'}}"
R753YiI0DcE,OMAH TAWON - DESA - UMKM - QUALITY CONTROL BRIKET,"{'kind': 'youtube#searchResult', 'etag': 'KQ2aGAosRP61kgdFvREnXcpK8jQ', 'id': {'kind': 'youtube#video', 'videoId': 'R753YiI0DcE'}, 'snippet': {'publishedAt': '2022-02-08T04:37:11Z', 'channelId': 'UCx7QRqhY7DGesXjLKw7VTDA', 'title': 'OMAH TAWON - DESA - UMKM - QUALITY CONTROL BRIKET', 'description': 'CHANEL INI BERISI TENTANG UMKM, DESA, ADAT, BUDAYA, DENGAN TUJUAN UTAMA UNTUK MEMAJUKAN UMKM ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/R753YiI0DcE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/R753YiI0DcE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/R753YiI0DcE/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'OMAH TAWON', 'liveBroadcastContent': 'none', 'publishTime': '2022-02-08T04:37:11Z'}}"
CHXGkKRBlnk,Fiki Maideja. Tugas Teknologi Quality Control.observasi lapangan UMKM &quot;KOPI SOLOK RADJO&quot;,"{'kind': 'youtube#searchResult', 'etag': 'D1uey56hhBvmjrRY5ZfpNcHb4Ac', 'id': {'kind': 'youtube#video', 'videoId': 'CHXGkKRBlnk'}, 'snippet': {'publishedAt': '2021-11-06T11:35:22Z', 'channelId': 'UChfFlA9UEA1INHvXXeCN7oA', 'title': 'Fiki Maideja. Tugas Teknologi Quality Control.observasi lapangan UMKM &quot;KOPI SOLOK RADJO&quot;', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/CHXGkKRBlnk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/CHXGkKRBlnk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/CHXGkKRBlnk/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Fiki Maideja', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-06T11:35:22Z'}}"
IOnNys0dtgg,KKN BBM TEMATIK 60 UMKM SHANTIKA FASHION - Proses Quality Control Terhadap Produk Shantika Fashion,"{'kind': 'youtube#searchResult', 'etag': 'N-YuihuwxxJFN2yURsWHl-WiD9Q', 'id': {'kind': 'youtube#video', 'videoId': 'IOnNys0dtgg'}, 'snippet': {'publishedAt': '2019-07-31T01:03:30Z', 'channelId': 'UCWCJHJ2knmpUNvVyUxyVXrA', 'title': 'KKN BBM TEMATIK 60 UMKM SHANTIKA FASHION - Proses Quality Control Terhadap Produk Shantika Fashion', 'description': 'Setelah kami memahami prosedur pembuatan kain ecoprint, maka selanjutnya kami mengadakan pelatihan quality control ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/IOnNys0dtgg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/IOnNys0dtgg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/IOnNys0dtgg/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KKN BBM TEMATIK 60 SHANTIKA FASHION UNAIR', 'liveBroadcastContent': 'none', 'publishTime': '2019-07-31T01:03:30Z'}}"
-sKVNAIqKM8,Genjot UMKM Tembus Pasar Global - Christin Djuarto | Endgame S3E08,"{'kind': 'youtube#searchResult', 'etag': 'EdJ1dnnjCD2OcK-gcWfferphWUk', 'id': {'kind': 'youtube#video', 'videoId': '-sKVNAIqKM8'}, 'snippet': {'publishedAt': '2021-12-22T10:15:12Z', 'channelId': 'UCDaqDYhGmJdrlHr4h9LQ5uw', 'title': 'Genjot UMKM Tembus Pasar Global - Christin Djuarto | Endgame S3E08', 'description': 'Direktur Eksekutif Shopee Indonesia Christin Djuarto bicara mengenai peran digitalisasi dari e-commerce dalam membuka ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/-sKVNAIqKM8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/-sKVNAIqKM8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/-sKVNAIqKM8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Gita Wirjawan', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-22T10:15:12Z'}}"
a9LZd8Y5E5I,SOLUSI ANTI BANGKRUT USAHA KONVEKSI  #UMKM INDONESIA,"{'kind': 'youtube#searchResult', 'etag': 'HctiOoySW-GeiJsRMQvMxj-XK7U', 'id': {'kind': 'youtube#video', 'videoId': 'a9LZd8Y5E5I'}, 'snippet': {'publishedAt': '2022-01-19T22:44:52Z', 'channelId': 'UCeOau_5SuA2Im4sWiqQq17A', 'title': 'SOLUSI ANTI BANGKRUT USAHA KONVEKSI  #UMKM INDONESIA', 'description': 'Kemungkinan bangkrut sebuah usaha konveksi selalu ada. maka kita perlu tahu apa solusinya agar usaha konveksi kita ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/a9LZd8Y5E5I/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/a9LZd8Y5E5I/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/a9LZd8Y5E5I/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Deden TECTONA', 'liveBroadcastContent': 'none', 'publishTime': '2022-01-19T22:44:52Z'}}"
8WBGye8Blnc,Pelatihan UMKM - Menggunakan 7 Alat QC pada Manajemen Mutu,"{'kind': 'youtube#searchResult', 'etag': 's5yHRcdEejnQ0uuO-l5wxomtXyI', 'id': {'kind': 'youtube#video', 'videoId': '8WBGye8Blnc'}, 'snippet': {'publishedAt': '2021-06-06T08:47:25Z', 'channelId': 'UCdjZOPT1xBH3qE5BvysHu1A', 'title': 'Pelatihan UMKM - Menggunakan 7 Alat QC pada Manajemen Mutu', 'description': 'Hallo sobat CSR Sinarmasland BSD !! Walau sekarang adalah weekend, tidak menyulutkan semangat para warga binaan pelaku ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/8WBGye8Blnc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/8WBGye8Blnc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/8WBGye8Blnc/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'CSR Sinar Mas Land', 'liveBroadcastContent': 'none', 'publishTime': '2021-06-06T08:47:25Z'}}"
yKlh6D4ScYo,Pengendalian Kualitas Statistik Untuk UMKM,"{'kind': 'youtube#searchResult', 'etag': '7P-BWVu2NwCbRFkkfuUWlNDylqI', 'id': {'kind': 'youtube#video', 'videoId': 'yKlh6D4ScYo'}, 'snippet': {'publishedAt': '2021-03-01T13:04:53Z', 'channelId': 'UCLM6Rihd1ponYFIf24R92MA', 'title': 'Pengendalian Kualitas Statistik Untuk UMKM', 'description': 'Program pengabdian masyarakat tentang UMKM oleh bapak Joko Purwadi, M.Sc tentang Pengendalian Kualitas Statistik untuk ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/yKlh6D4ScYo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/yKlh6D4ScYo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/yKlh6D4ScYo/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KKN UAD KRETEK BANTUL YOGYAKARTA', 'liveBroadcastContent': 'none', 'publishTime': '2021-03-01T13:04:53Z'}}"
7RFrVtAdFWw,Proses Audit Sertifikasi Halal untuk Produk UMKM,"{'kind': 'youtube#searchResult', 'etag': 'rbjxqhQXDxLJGr8gbdhKprnojPs', 'id': {'kind': 'youtube#video', 'videoId': '7RFrVtAdFWw'}, 'snippet': {'publishedAt': '2020-09-17T10:49:06Z', 'channelId': 'UCVoM8DZXOxCSu2PWwxVQh5Q', 'title': 'Proses Audit Sertifikasi Halal untuk Produk UMKM', 'description': 'LinkAja sebagai uang elektronik nasional telah meluncurkan Layanan Syariah LinkAja sebagai uang elektronik Syariah pertama ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/7RFrVtAdFWw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7RFrVtAdFWw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7RFrVtAdFWw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'LinkAja Indonesia', 'liveBroadcastContent': 'none', 'publishTime': '2020-09-17T10:49:06Z'}}"
daTNiMwn1b4,FESTIVAL UMKM 2021 (062) MUBAROK SNACK BERBAGAI MAKANAN RINGAN ENAK DARI CILACAP,"{'kind': 'youtube#searchResult', 'etag': 'a2Onj-cmyNBFAVHo-7v1_jaaSho', 'id': {'kind': 'youtube#video', 'videoId': 'daTNiMwn1b4'}, 'snippet': {'publishedAt': '2021-04-17T00:00:12Z', 'channelId': 'UCTIXmv5jJS0cn7a3YidvxXg', 'title': 'FESTIVAL UMKM 2021 (062) MUBAROK SNACK BERBAGAI MAKANAN RINGAN ENAK DARI CILACAP', 'description': 'Mubarok Snack diproduksi oleh Zaharani Salsabila Cilacap. Jumlah penonton, like, dan comment akan dihitung sampai dengan ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/daTNiMwn1b4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/daTNiMwn1b4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/daTNiMwn1b4/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Inspirasi Jawa Tengah - BAMBANG SADONO', 'liveBroadcastContent': 'none', 'publishTime': '2021-04-17T00:00:12Z'}}"
UM6LRirvuRA,"Jobdesc Operator Quality Assurance QA, Lengkap Dengan Gaji, Tunjangan, Tips, Dan Lain Lain","{'kind': 'youtube#searchResult', 'etag': 'vuIps2uDM9sf1rArGW3AOnzpAf8', 'id': {'kind': 'youtube#video', 'videoId': 'UM6LRirvuRA'}, 'snippet': {'publishedAt': '2020-09-11T19:08:31Z', 'channelId': 'UC4k62YgBGPWnRsl1AP_a_Cg', 'title': 'Jobdesc Operator Quality Assurance QA, Lengkap Dengan Gaji, Tunjangan, Tips, Dan Lain Lain', 'description': ""Assalamu'alaikum Wr. Wb. Salam Sukses Salam Inspirasi.. Untuk kesempatan kali ini, kami ingin menyampaikan tentang ..."", 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/UM6LRirvuRA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UM6LRirvuRA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UM6LRirvuRA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KM 97 Channel', 'liveBroadcastContent': 'none', 'publishTime': '2020-09-11T19:08:31Z'}}"
FPW8WCDcNZA,Strategi Fintech dalam Mendukung UMKM Hadapi Ancaman Resesi,"{'kind': 'youtube#searchResult', 'etag': 'tEF0P6uwk17kgiUWrqadZ4mQQYY', 'id': {'kind': 'youtube#video', 'videoId': 'FPW8WCDcNZA'}, 'snippet': {'publishedAt': '2020-10-07T11:52:08Z', 'channelId': 'UCboo2dVbdYNHN6Ye_nsdTxw', 'title': 'Strategi Fintech dalam Mendukung UMKM Hadapi Ancaman Resesi', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/FPW8WCDcNZA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FPW8WCDcNZA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FPW8WCDcNZA/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'PAYFAZZ', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-07T11:52:08Z'}}"
JpsSkR2lE1Q,UMKM Bisa Ekspor | Tips Agar UMKM / Kelompok Tani Bisa ekspor‼️,"{'kind': 'youtube#searchResult', 'etag': 'qnNwA-2ok-Ns2XGuMuPFdl60pY0', 'id': {'kind': 'youtube#video', 'videoId': 'JpsSkR2lE1Q'}, 'snippet': {'publishedAt': '2022-04-10T03:49:44Z', 'channelId': 'UC9o88zDaW1gWTqxpgMrWBlg', 'title': 'UMKM Bisa Ekspor | Tips Agar UMKM / Kelompok Tani Bisa ekspor‼️', 'description': 'Dalam video berikut kami mendoza sharing pengalaman sekaligus menjawab pertanyaan dari rekan UMKM terkait bagaimana ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/JpsSkR2lE1Q/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/JpsSkR2lE1Q/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/JpsSkR2lE1Q/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Gula Aren Ekspor', 'liveBroadcastContent': 'none', 'publishTime': '2022-04-10T03:49:44Z'}}"
_SaTx_CATzw,TUGAS MNJ KOPERASI &amp; UMKM,"{'kind': 'youtube#searchResult', 'etag': 'aRqBmJ-_zmEwOmhFtNa-YY2jh7I', 'id': {'kind': 'youtube#video', 'videoId': '_SaTx_CATzw'}, 'snippet': {'publishedAt': '2021-12-04T03:08:33Z', 'channelId': 'UCDJPJit4vqilaMTuWkuz9wg', 'title': 'TUGAS MNJ KOPERASI &amp; UMKM', 'description': 'Nama: Ulfa NPM : 719212764.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/_SaTx_CATzw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/_SaTx_CATzw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/_SaTx_CATzw/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': '11_Ulfa', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-04T03:08:33Z'}}"
2ZVClCw-qEQ,KUPAS TUNTAS!!! TIPS EKSPOR UMKM SIDOARJO - IT&#39;S ME TIME SNACK | AMIK PODCAST REBORN,"{'kind': 'youtube#searchResult', 'etag': '5o5JE7JpDOKT6-gb44rLsO8DmDg', 'id': {'kind': 'youtube#video', 'videoId': '2ZVClCw-qEQ'}, 'snippet': {'publishedAt': '2021-12-13T12:00:54Z', 'channelId': 'UC5bnKMsUMYfDKis9r1bXUhQ', 'title': 'KUPAS TUNTAS!!! TIPS EKSPOR UMKM SIDOARJO - IT&#39;S ME TIME SNACK | AMIK PODCAST REBORN', 'description': 'Terima kasih sudah mendukung Amik dengan Subscribe, Share, Like, serta Comment. Sampai jumpa di video selanjutnya.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/2ZVClCw-qEQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/2ZVClCw-qEQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/2ZVClCw-qEQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Amik Podcast Reborn', 'liveBroadcastContent': 'none', 'publishTime': '2021-12-13T12:00:54Z'}}"
UDHPOXzOfqM,UMKM Jawa Tengah Bangkit! - Pengelolaan Keuangan Bagi UMKM,"{'kind': 'youtube#searchResult', 'etag': 'n73CRiTI3dprG47N7xNjkbrnfPw', 'id': {'kind': 'youtube#video', 'videoId': 'UDHPOXzOfqM'}, 'snippet': {'publishedAt': '2020-10-15T21:12:41Z', 'channelId': 'UCb7T2kZbPDMJGjP0ML4FL6Q', 'title': 'UMKM Jawa Tengah Bangkit! - Pengelolaan Keuangan Bagi UMKM', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/UDHPOXzOfqM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/UDHPOXzOfqM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/UDHPOXzOfqM/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Forkom-IJK Jawa Tengah', 'liveBroadcastContent': 'none', 'publishTime': '2020-10-15T21:12:41Z'}}"
y5V27meUIbY,Cara Praktis UMKM Tembus Pasar Global,"{'kind': 'youtube#searchResult', 'etag': '2zXb_13HB_f3sGaKsiVuHEYtpck', 'id': {'kind': 'youtube#video', 'videoId': 'y5V27meUIbY'}, 'snippet': {'publishedAt': '2021-09-25T16:51:41Z', 'channelId': 'UC2nBA3nzlmCtdbk279WroNg', 'title': 'Cara Praktis UMKM Tembus Pasar Global', 'description': '', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/y5V27meUIbY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/y5V27meUIbY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/y5V27meUIbY/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'KKI Official', 'liveBroadcastContent': 'none', 'publishTime': '2021-09-25T16:51:41Z'}}"
lpCXWQbmux8,Strategi Pembelanjaan UMKM dalam Industri Konstruksi (SOEnergy - Talk WIKA),"{'kind': 'youtube#searchResult', 'etag': 'Bge0WveGka2N9FCFVY7WJ_epPpQ', 'id': {'kind': 'youtube#video', 'videoId': 'lpCXWQbmux8'}, 'snippet': {'publishedAt': '2021-02-16T10:00:15Z', 'channelId': 'UCNJxGqjubc_Immhn30yk6OA', 'title': 'Strategi Pembelanjaan UMKM dalam Industri Konstruksi (SOEnergy - Talk WIKA)', 'description': 'Selamat Datang di rangkaian Webinar SOEnergy - Talk PaDi UMKM Virtual Expo 2021. Pada SOEnergy-Talk kali ini PT Wijaya ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/lpCXWQbmux8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lpCXWQbmux8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lpCXWQbmux8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'PaDi UMKM', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-16T10:00:15Z'}}"
0KQY2h9_YbU,UMKM SERIES EPISODE #1: MERACIK RESEP KELUARGA JADI BISNIS,"{'kind': 'youtube#searchResult', 'etag': 'a0GNc3U5ypvRKEUlvOLHgLp49HI', 'id': {'kind': 'youtube#video', 'videoId': '0KQY2h9_YbU'}, 'snippet': {'publishedAt': '2021-02-27T08:18:30Z', 'channelId': 'UCm2Fz7aL464TC_0uG_yagng', 'title': 'UMKM SERIES EPISODE #1: MERACIK RESEP KELUARGA JADI BISNIS', 'description': 'Adanya kebijakan pemerintah terkait pembatasan di masa pandemi COVID-19, membuat banyak orang kehilangan pekerjaan.', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/0KQY2h9_YbU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/0KQY2h9_YbU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/0KQY2h9_YbU/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'kumparan', 'liveBroadcastContent': 'none', 'publishTime': '2021-02-27T08:18:30Z'}}"
P6WoGyRk6S8,GELAR PRODUK SOBAT UMKM MAJALENGKA &quot;KUNJUNGAN BAKSOS GUBERNUR JAWA BARAT&quot;,"{'kind': 'youtube#searchResult', 'etag': 'MaCGzT3_KjjtavtB9EFNk1J6Xu8', 'id': {'kind': 'youtube#video', 'videoId': 'P6WoGyRk6S8'}, 'snippet': {'publishedAt': '2020-09-21T01:08:54Z', 'channelId': 'UCfnG0CwaTDTpIfx_1UtRuMw', 'title': 'GELAR PRODUK SOBAT UMKM MAJALENGKA &quot;KUNJUNGAN BAKSOS GUBERNUR JAWA BARAT&quot;', 'description': 'Gelar Produk sobat umkm majalengka dalam acara kunjungan gubernur jawa barat ke desa bantaragung Kec Sindangwangi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/P6WoGyRk6S8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/P6WoGyRk6S8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/P6WoGyRk6S8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Abidadit', 'liveBroadcastContent': 'none', 'publishTime': '2020-09-21T01:08:54Z'}}"
mmQaLLfiiyQ,Begini Cara Mudah Membuat SOP untuk UMKM,"{'kind': 'youtube#searchResult', 'etag': 'WWLiBmZhYYeUlWg-4q-nD2xrfhU', 'id': {'kind': 'youtube#video', 'videoId': 'mmQaLLfiiyQ'}, 'snippet': {'publishedAt': '2021-07-13T23:12:53Z', 'channelId': 'UCAO8im1KH0lycpsgBVGtnBQ', 'title': 'Begini Cara Mudah Membuat SOP untuk UMKM', 'description': 'Cara Praktis Membuat SOP untuk UMKM dengan cara mudah dan efektif. Video ini diambil dari acara KMB Lite TDA dengan tema ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/mmQaLLfiiyQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mmQaLLfiiyQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mmQaLLfiiyQ/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Master SOP Indonesia', 'liveBroadcastContent': 'none', 'publishTime': '2021-07-13T23:12:53Z'}}"
rSyqKIbCBY8,"WEBINAR KALSUL SERIES #13 : Inspiring Talk SKK Migas &quot;Pemberdayaan UMKM, Produktif di Masa Pandemi&quot;","{'kind': 'youtube#searchResult', 'etag': 'akxDzaV5G7YAnvWZKLl1AFuBacA', 'id': {'kind': 'youtube#video', 'videoId': 'rSyqKIbCBY8'}, 'snippet': {'publishedAt': '2020-11-26T04:55:30Z', 'channelId': 'UCr8WCDMH5PpPq6uUxHg5A7w', 'title': 'WEBINAR KALSUL SERIES #13 : Inspiring Talk SKK Migas &quot;Pemberdayaan UMKM, Produktif di Masa Pandemi&quot;', 'description': 'WEBINAR KALSUL SERIES #13 : Inspiring Talk SKK Migas ""Pemberdayaan UMKM, Produktif di Masa Pandemi"" bersama Susi ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/rSyqKIbCBY8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rSyqKIbCBY8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rSyqKIbCBY8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Tribun Kaltim Official', 'liveBroadcastContent': 'none', 'publishTime': '2020-11-26T04:55:30Z'}}"
XYCePRS66N8,GEBUK Eps 11 | Onboarding UMKM Melalui Sistem Belanja Langsung Pemerintah,"{'kind': 'youtube#searchResult', 'etag': 'tiHBV_erTF0Tx-mir2GgHYeORYk', 'id': {'kind': 'youtube#video', 'videoId': 'XYCePRS66N8'}, 'snippet': {'publishedAt': '2021-11-30T04:00:06Z', 'channelId': 'UCWWbw4QVxeQecJr9b5rgV6Q', 'title': 'GEBUK Eps 11 | Onboarding UMKM Melalui Sistem Belanja Langsung Pemerintah', 'description': 'Podcast GEBUK (Geber UKM Naik Kelas) Episode 11 Tema: Onboarding UMKM Melalui Sistem Belanja Langsung Pemerintah ...', 'thumbnails': {'default': {'url': 'https://i.ytimg.com/vi/XYCePRS66N8/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/XYCePRS66N8/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/XYCePRS66N8/hqdefault.jpg', 'width': 480, 'height': 360}}, 'channelTitle': 'Dinas Koperasi dan UKM DIY', 'liveBroadcastContent': 'none', 'publishTime': '2021-11-30T04:00:06Z'}}"
